route_id,stop_id,stop_name,next_stop
51A,3,CONCORDE,GUINDY R.S
51A,4,GUINDY R.S,PADAVATTAMMAN KOIL
51A,5,PADAVATTAMMAN KOIL,GURUNANAK COLLEGE
51A,6,GURUNANAK COLLEGE,VELACHERY
51A,7,VELACHERY,MADIPAKKAM RD. JN.
51A,8,MADIPAKKAM RD. JN.,NARAYANAPURAM
51A,9,NARAYANAPURAM,MEDAVAKKAM COLONY
51A,10,MEDAVAKKAM COLONY,JN.OF.VLY-TBM RD&MVKM-K.K
51A,11,JN.OF.VLY-TBM RD&MVKM-K.K,S.I.V.E.T
51A,12,S.I.V.E.T,MAHALAKSHMI NAGAR
51A,13,MAHALAKSHMI NAGAR,CONVENT
51A,14,CONVENT,TAMBARAM EAST
51A,15,TAMBARAM EAST,51A
51AX,1,THIAGARAYA NAGAR,SAIDAPET
51AX,2,SAIDAPET,CONCORDE
51AX,3,CONCORDE,GUINDY R.S
51AX,4,GUINDY R.S,PADAVATTAMMAN KOIL
51AX,5,PADAVATTAMMAN KOIL,GURUNANAK COLLEGE
51AX,6,GURUNANAK COLLEGE,VELACHERY
51AX,7,VELACHERY,MADIPAKKAM RD. JN.
51AX,8,MADIPAKKAM RD. JN.,NARAYANAPURAM
51AX,9,NARAYANAPURAM,MEDAVAKKAM COLONY
51AX,10,MEDAVAKKAM COLONY,JN.OF.VLY-TBM RD&MVKM-K.K
51AX,11,JN.OF.VLY-TBM RD&MVKM-K.K,S.I.V.E.T
51AX,12,S.I.V.E.T,MAHALAKSHMI NAGAR
51AX,13,MAHALAKSHMI NAGAR,CONVENT
51AX,14,CONVENT,TAMBARAM EAST
51AX,15,TAMBARAM EAST,IRUMBULIYUR
51AX,16,IRUMBULIYUR,PERUNGALATHUR
51AX,17,PERUNGALATHUR,VANDALUR GATE
51AX,18,VANDALUR GATE,VANDALUR ZOO
51AX,19,VANDALUR ZOO,KILAMBAKKAM B.S.
51AX,20,KILAMBAKKAM B.S.,51AX
51B,1,SAIDAPET,CONCORDE
51B,2,CONCORDE,KANNIGAPURAM
51B,3,KANNIGAPURAM,GURUNANAK COLLEGE
51B,4,GURUNANAK COLLEGE,VELACHERY
51B,5,VELACHERY,MADIPAKKAM RD. JN.
51B,6,MADIPAKKAM RD. JN.,NARAYANAPURAM
51B,7,NARAYANAPURAM,MEDAVAKKAM COLONY
51B,8,MEDAVAKKAM COLONY,VEERABADRA NAGAR
51B,9,VEERABADRA NAGAR,JN.OF MAMBAKKAM & O.BAKKAM RD.
51B,10,JN.OF MAMBAKKAM & O.BAKKAM RD.,CHITHALAPAKKAM
51B,11,CHITHALAPAKKAM,ARASANKAZHANI
51B,12,ARASANKAZHANI,OTTIAMBAKKAM
51B,13,OTTIAMBAKKAM,KARANAI
51B,14,KARANAI,51B
51BET,1,THIAGARAYA NAGAR,SAIDAPET
51BET,2,SAIDAPET,CONCORDE
51BET,3,CONCORDE,KANNIGAPURAM
51BET,4,KANNIGAPURAM,GURUNANAK COLLEGE
51BET,5,GURUNANAK COLLEGE,VELACHERY
51BET,6,VELACHERY,MADIPAKKAM RD. JN.
51BET,7,MADIPAKKAM RD. JN.,NARAYANAPURAM
51BET,8,NARAYANAPURAM,MEDAVAKKAM COLONY
51BET,9,MEDAVAKKAM COLONY,VEERABADRA NAGAR
51BET,10,VEERABADRA NAGAR,JN.OF MAMBAKKAM & O.BAKKAM RD.
51BET,11,JN.OF MAMBAKKAM & O.BAKKAM RD.,CHITHALAPAKKAM
51BET,12,CHITHALAPAKKAM,ARASANKAZHANI
51BET,13,ARASANKAZHANI,OTTIAMBAKKAM
51BET,14,OTTIAMBAKKAM,51BET
51D,1,BROADWAY,M.G.R.CENTRAL
51D,2,M.G.R.CENTRAL,P.OR & SONS
51D,3,P.OR & SONS,T.V.S
51D,4,T.V.S,D.M.S
51D,5,D.M.S,S.H.B
51D,6,S.H.B,SAIDAPET
51D,7,SAIDAPET,CONCORDE
51D,8,CONCORDE,KANNIGAPURAM
51D,9,KANNIGAPURAM,GURUNANAK COLLEGE
51D,10,GURUNANAK COLLEGE,VELACHERY
51D,11,VELACHERY,MADIPAKKAM RD. JN.
51D,12,MADIPAKKAM RD. JN.,NARAYANAPURAM
51D,13,NARAYANAPURAM,MEDAVAKKAM COLONY
51D,14,MEDAVAKKAM COLONY,JN.OF.VLY-TBM RD&MVKM-K.K
51D,15,JN.OF.VLY-TBM RD&MVKM-K.K,VENGAIVASAL RD.JN.
51D,16,VENGAIVASAL RD.JN.,VENGAIVASAL P.H.CENTRE
51D,17,VENGAIVASAL P.H.CENTRE,NOOTHANCHERI CROSS RD.
51D,18,NOOTHANCHERI CROSS RD.,MADAMBAKKAM KOIL
51D,19,MADAMBAKKAM KOIL,BALAJI NAGAR (BHARATH ENG COL)
51D,20,BALAJI NAGAR (BHARATH ENG COL),CAMP ROAD
51D,21,CAMP ROAD,CONVENT
51D,22,CONVENT,TAMBARAM EAST
51D,23,TAMBARAM EAST,TAMBARAM WEST
51D,24,TAMBARAM WEST,51D
51J,1,BROADWAY,M.G.R.CENTRAL
51J,2,M.G.R.CENTRAL,P.OR & SONS
51J,3,P.OR & SONS,T.V.S
51J,4,T.V.S,D.M.S
51J,5,D.M.S,S.H.B
51J,6,S.H.B,SAIDAPET
51J,7,SAIDAPET,CONCORDE
51J,8,CONCORDE,KANNIGAPURAM
51J,9,KANNIGAPURAM,GURUNANAK COLLEGE
51J,10,GURUNANAK COLLEGE,VELACHERY
51J,11,VELACHERY,MADIPAKKAM RD. JN.
51J,12,MADIPAKKAM RD. JN.,NARAYANAPURAM
51J,13,NARAYANAPURAM,MEDAVAKKAM COLONY
51J,14,MEDAVAKKAM COLONY,VEERABADRA NAGAR
51J,15,VEERABADRA NAGAR,JN.OF MAMBAKKAM & O.BAKKAM RD.
51J,16,JN.OF MAMBAKKAM & O.BAKKAM RD.,NOOTHANCHERI CROSS RD.
51J,17,NOOTHANCHERI CROSS RD.,MADURAPAKKAM RD.JN.
51J,18,MADURAPAKKAM RD.JN.,PONMAR
51J,19,PONMAR,MAMBAKKAM RICE MILL
51J,20,MAMBAKKAM RICE MILL,MAMBAKKAM KOOT ROAD
51J,21,MAMBAKKAM KOOT ROAD,51J
51M,1,THIAGARAYA NAGAR,SAIDAPET
51M,2,SAIDAPET,CONCORDE
51M,3,CONCORDE,GUINDY RACE COURSE OFFICE
51M,4,GUINDY RACE COURSE OFFICE,SECRETARIAT COLONY
51M,5,SECRETARIAT COLONY,ST THOMAS MOUNT R.S
51M,6,ST THOMAS MOUNT R.S,VANUVAMBEDU
51M,7,VANUVAMBEDU,MADIPAKKAM RD. JN.
51M,8,MADIPAKKAM RD. JN.,MADIPAKKAM B.S.
51M,9,MADIPAKKAM B.S.,51M
51T,1,THIAGARAYA NAGAR,SAIDAPET
51T,2,SAIDAPET,CONCORDE
51T,3,CONCORDE,KANNIGAPURAM
51T,4,KANNIGAPURAM,GURUNANAK COLLEGE
51T,5,GURUNANAK COLLEGE,VELACHERY
51T,6,VELACHERY,MADIPAKKAM RD. JN.
51T,7,MADIPAKKAM RD. JN.,NARAYANAPURAM
51T,8,NARAYANAPURAM,MEDAVAKKAM COLONY
51T,9,MEDAVAKKAM COLONY,MEDAVAKKAM RD.JN.
51T,10,MEDAVAKKAM RD.JN.,S.I.V.E.T
51T,11,S.I.V.E.T,MAHALAKSHMI NAGAR
51T,12,MAHALAKSHMI NAGAR,BALAJI NAGAR
51T,13,BALAJI NAGAR,MEPPEDU HOSPITAL
51T,14,MEPPEDU HOSPITAL,AGARAMTHEN
51T,15,AGARAMTHEN,KOVILAMCHERRY VILLAGE
51T,16,KOVILAMCHERRY VILLAGE,MADURAPAKKAM
51T,17,MADURAPAKKAM,51T
51X,1,VELACHERY,MADIPAKKAM RD. JN.
51X,2,MADIPAKKAM RD. JN.,NARAYANAPURAM
51X,3,NARAYANAPURAM,MEDAVAKKAM COLONY
51X,4,MEDAVAKKAM COLONY,MEDAVAKKAM RD.JN.
51X,5,MEDAVAKKAM RD.JN.,S.I.V.E.T
51X,6,S.I.V.E.T,MAHALAKSHMI NAGAR
51X,7,MAHALAKSHMI NAGAR,CONVENT
51X,8,CONVENT,TAMBARAM EAST
51X,9,TAMBARAM EAST,TAMBARAM
51X,10,TAMBARAM,IRUMBULIYUR
51X,11,IRUMBULIYUR,PERUNGALATHUR
51X,12,PERUNGALATHUR,VANDALUR GATE
51X,13,VANDALUR GATE,VANDALUR ZOO
51X,14,VANDALUR ZOO,KILAMBAKKAM B.S.
51X,15,KILAMBAKKAM B.S.,51X
52,1,BROADWAY,M.G.R.CENTRAL
52,2,M.G.R.CENTRAL,P.OR & SONS
52,3,P.OR & SONS,T.V.S
52,4,T.V.S,D.M.S
52,5,D.M.S,S.H.B
52,6,S.H.B,SAIDAPET
52,7,SAIDAPET,CONCORDE
52,8,CONCORDE,GUINDY R.S
52,9,GUINDY R.S,ST THOMAS MOUNT PO
52,10,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
52,11,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
52,12,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
52,13,PALLAVARAM,PAMMAL
52,14,PAMMAL,POZHICHALUR
52,15,POZHICHALUR,52
523,1,THIRUVANMIYUR,SRP TOOLS
523,2,SRP TOOLS,KANDANCHAVADI
523,3,KANDANCHAVADI,THORAPPAKKAM TEA SHOP
523,4,THORAPPAKKAM TEA SHOP,MOOTAKARAN CHAVADI
523,5,MOOTAKARAN CHAVADI,KARAPAKKAM
523,6,KARAPAKKAM,SHOZHANGANALLUR P.U.OFFICE
523,7,SHOZHANGANALLUR P.U.OFFICE,KUMARAN NAGAR
523,8,KUMARAN NAGAR,SEMMANCHERI
523,9,SEMMANCHERI,NAVALUR
523,10,NAVALUR,CHURCH
523,11,CHURCH,PALAVASTHIC CHEMICALS
523,12,PALAVASTHIC CHEMICALS,HINDUSTAN ENG. COLLEGE
523,13,HINDUSTAN ENG. COLLEGE,KELAMBAKKAM
523,14,KELAMBAKKAM,CHENGAMMAL RD. JN.
523,15,CHENGAMMAL RD. JN.,KOMAN NAGAR RD JN.
523,16,KOMAN NAGAR RD JN.,KALAVAKKAM TEA STALL
523,17,KALAVAKKAM TEA STALL,THIRUPORUR
523,18,THIRUPORUR,MANAMATHI JN.
523,19,MANAMATHI JN.,ILLALUR JUNCTION
523,20,ILLALUR JUNCTION,SUNNAMBU KALVOY
523,21,SUNNAMBU KALVOY,CHEMBAKKAM JUNCTION
523,22,CHEMBAKKAM JUNCTION,MYLAI ROAD JN
523,23,MYLAI ROAD JN,VENGOOR JUNCTION
523,24,VENGOOR JUNCTION,KARUMBAKKAM
523,25,KARUMBAKKAM,SIRUKUNDRAM ROAD JN
523,26,SIRUKUNDRAM ROAD JN,PERUNTHANDALAM JN
523,27,PERUNTHANDALAM JN,PUDU COLONY
523,28,PUDU COLONY,MULLIPAKKAM
523,29,MULLIPAKKAM,523
523A,1,THIRUVANMIYUR,SRP TOOLS
523A,2,SRP TOOLS,KANDANCHAVADI
523A,3,KANDANCHAVADI,THORAPPAKKAM TEA SHOP
523A,4,THORAPPAKKAM TEA SHOP,MOOTAKARAN CHAVADI
523A,5,MOOTAKARAN CHAVADI,KARAPAKKAM
523A,6,KARAPAKKAM,SHOZHANGANALLUR P.U.OFFICE
523A,7,SHOZHANGANALLUR P.U.OFFICE,KUMARAN NAGAR
523A,8,KUMARAN NAGAR,SEMMANCHERI
523A,9,SEMMANCHERI,NAVALUR
523A,10,NAVALUR,CHURCH
523A,11,CHURCH,PALAVASTHIC CHEMICALS
523A,12,PALAVASTHIC CHEMICALS,HINDUSTAN ENG. COLLEGE
523A,13,HINDUSTAN ENG. COLLEGE,KELAMBAKKAM
523A,14,KELAMBAKKAM,CHENGAMMAL RD. JN.
523A,15,CHENGAMMAL RD. JN.,KOMAN NAGAR RD JN.
523A,16,KOMAN NAGAR RD JN.,KALAVAKKAM TEA STALL
523A,17,KALAVAKKAM TEA STALL,THIRUPORUR
523A,18,THIRUPORUR,MANAMATHI JN.
523A,19,MANAMATHI JN.,ILLALUR JUNCTION
523A,20,ILLALUR JUNCTION,SUNNAMBU KALVOY
523A,21,SUNNAMBU KALVOY,CHEMBAKKAM JUNCTION
523A,22,CHEMBAKKAM JUNCTION,CHEMBAKKAM VILLAGE
523A,23,CHEMBAKKAM VILLAGE,MYLAI ROAD JN
523A,24,MYLAI ROAD JN,VENGOOR JUNCTION
523A,25,VENGOOR JUNCTION,KARUMBAKKAM
523A,26,KARUMBAKKAM,523A
525,1,VADAPALANI,VIRUGAMBAKKAM
525,2,VIRUGAMBAKKAM,VALASARAVAKKAM
525,3,VALASARAVAKKAM,PORUR
525,4,PORUR,IYYAPPANTHANGAL
525,5,IYYAPPANTHANGAL,KUMUNANCHAVADI
525,6,KUMUNANCHAVADI,POONAMALLEE
525,7,POONAMALLEE,NAZARATHPET
525,8,NAZARATHPET,CHEMBARAMBAKKAM
525,9,CHEMBARAMBAKKAM,PAPPANCHATRAM
525,10,PAPPANCHATRAM,CHETTIPEDU
525,11,CHETTIPEDU,THANDALAM RD JN.
525,12,THANDALAM RD JN.,SIPCOT
525,13,SIPCOT,IRUNKATTUKOTTAI
525,14,IRUNKATTUKOTTAI,PENNALUR E.B.
525,15,PENNALUR E.B.,BEEMANTHANGAL
525,16,BEEMANTHANGAL,SRIPERUMBUDUR
525,17,SRIPERUMBUDUR,TRAVELLERS BANGALOW
525,18,TRAVELLERS BANGALOW,VADAMANGALAM ROAD JN
525,19,VADAMANGALAM ROAD JN,MAMBAKKAM
525,20,MAMBAKKAM,THIRUMANGALAM
525,21,THIRUMANGALAM,SUNGUVARCHATHIRAM
525,22,SUNGUVARCHATHIRAM,525
52B,1,BROADWAY,M.G.R.CENTRAL
52B,2,M.G.R.CENTRAL,P.OR & SONS
52B,3,P.OR & SONS,T.V.S
52B,4,T.V.S,D.M.S
52B,5,D.M.S,S.H.B
52B,6,S.H.B,SAIDAPET
52B,7,SAIDAPET,CONCORDE
52B,8,CONCORDE,GUINDY R.S
52B,9,GUINDY R.S,ST THOMAS MOUNT PO
52B,10,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
52B,11,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
52B,12,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
52B,13,PALLAVARAM,CHROMEPET
52B,14,CHROMEPET,KUMARAN KUNDRAM
52B,15,KUMARAN KUNDRAM,HASTHINAPURAM
52B,16,HASTHINAPURAM,52B
52C,1,THIAGARAYA NAGAR,SAIDAPET
52C,2,SAIDAPET,CONCORDE
52C,3,CONCORDE,GUINDY R.S
52C,4,GUINDY R.S,ST THOMAS MOUNT PO
52C,5,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
52C,6,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
52C,7,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
52C,8,PALLAVARAM,CHROMEPET
52C,9,CHROMEPET,KUMARAN KUNDRAM
52C,10,KUMARAN KUNDRAM,HASTHINAPURAM
52C,11,HASTHINAPURAM,52C
52G,1,BROADWAY,CENTRAL
52G,2,CENTRAL,P.OR & SONS
52G,3,P.OR & SONS,T.V.S
52G,4,T.V.S,D.M.S
52G,5,D.M.S,S.H.B
52G,6,S.H.B,SAIDAPET
52G,7,SAIDAPET,CONCORDE
52G,8,CONCORDE,GUINDY R.S
52G,9,GUINDY R.S,ST THOMAS MOUNT PO
52G,10,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
52G,11,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
52G,12,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
52G,13,PALLAVARAM,STEPHEN CHURCH
52G,14,STEPHEN CHURCH,COWL BAZAAR
52G,15,COWL BAZAAR,52G
52H,1,POZHICHALUR,PAMMAL
52H,2,PAMMAL,PALLAVARAM
52H,3,PALLAVARAM,CHROMEPET
52H,4,CHROMEPET,KUMARAN KUNDRAM
52H,5,KUMARAN KUNDRAM,HASTHINAPURAM
52H,6,HASTHINAPURAM,52H
52K,1,BROADWAY,M.G.R.CENTRAL
52K,2,M.G.R.CENTRAL,P.OR & SONS
52K,3,P.OR & SONS,T.V.S
52K,4,T.V.S,D.M.S
52K,5,D.M.S,S.H.B
52K,6,S.H.B,SAIDAPET
52K,7,SAIDAPET,CONCORDE
52K,8,CONCORDE,GUINDY R.S
52K,9,GUINDY R.S,SECRETARIAT COLONY
52K,10,SECRETARIAT COLONY,ST THOMAS MOUNT PO
52K,11,ST THOMAS MOUNT PO,VANUVAMBEDU
52K,12,VANUVAMBEDU,CHIDAMBARAM STORES
52K,13,CHIDAMBARAM STORES,NANGANALLUR
52K,14,NANGANALLUR,52K
53,1,BROADWAY,M.G.R.CENTRAL
53,2,M.G.R.CENTRAL,DASAPRAKASH
53,3,DASAPRAKASH,TAYLORS ROAD
53,4,TAYLORS ROAD,AMINJIKARAI
53,5,AMINJIKARAI,NADUVANKARAI
53,6,NADUVANKARAI,ARUMBAKKAM
53,7,ARUMBAKKAM,NERKUNDRAM
53,8,NERKUNDRAM,MADURAVOYAL
53,9,MADURAVOYAL,VAANAGARAM
53,10,VAANAGARAM,VELAPPANCHAVADI
53,11,VELAPPANCHAVADI,KUMUNANCHAVADI
53,12,KUMUNANCHAVADI,POONAMALLEE
53,13,POONAMALLEE,BSNL OFFICE
53,14,BSNL OFFICE,53
53A,1,BROADWAY,M.G.R.CENTRAL
53A,2,M.G.R.CENTRAL,DASAPRAKASH
53A,3,DASAPRAKASH,TAYLORS ROAD
53A,4,TAYLORS ROAD,AMINJIKARAI
53A,5,AMINJIKARAI,NADUVANKARAI
53A,6,NADUVANKARAI,ARUMBAKKAM
53A,7,ARUMBAKKAM,NERKUNDRAM
53A,8,NERKUNDRAM,MADURAVOYAL
53A,9,MADURAVOYAL,VAANAGARAM
53A,10,VAANAGARAM,VELAPPANCHAVADI
53A,11,VELAPPANCHAVADI,KUMUNANCHAVADI
53A,12,KUMUNANCHAVADI,POONAMALLEE
53A,13,POONAMALLEE,VARADARAJA PURAM
53A,14,VARADARAJA PURAM,THIRUMAZHISAI
53A,15,THIRUMAZHISAI,53A
53E,1,BROADWAY,M.G.R.CENTRAL
53E,2,M.G.R.CENTRAL,DASAPRAKASH
53E,3,DASAPRAKASH,TAYLORS ROAD
53E,4,TAYLORS ROAD,AMINJIKARAI
53E,5,AMINJIKARAI,NADUVANKARAI
53E,6,NADUVANKARAI,ARUMBAKKAM
53E,7,ARUMBAKKAM,NERKUNDRAM
53E,8,NERKUNDRAM,MADURAVOYAL
53E,9,MADURAVOYAL,VAANAGARAM
53E,10,VAANAGARAM,VELAPPANCHAVADI
53E,11,VELAPPANCHAVADI,KUMUNANCHAVADI
53E,12,KUMUNANCHAVADI,MANGADU
53E,13,MANGADU,SIKKARAYAPURAM
53E,14,SIKKARAYAPURAM,KOLLAICHERI
53E,15,KOLLAICHERI,KUNDRATHUR B.S.
53E,16,KUNDRATHUR B.S.,53E
53G,1,POONAMALLEE,VARADARAJA PURAM
53G,2,VARADARAJA PURAM,CHEMBARAMBAKKAM
53G,3,CHEMBARAMBAKKAM,IRULAPALAYAM RD JN.
53G,4,IRULAPALAYAM RD JN.,IRULAPALAYAM
53G,5,IRULAPALAYAM,PADURMEDU
53G,6,PADURMEDU,53G
53P,1,BROADWAY,M.G.R.CENTRAL
53P,2,M.G.R.CENTRAL,DASAPRAKASH
53P,3,DASAPRAKASH,TAYLORS ROAD
53P,4,TAYLORS ROAD,AMINJIKARAI
53P,5,AMINJIKARAI,NADUVANKARAI
53P,6,NADUVANKARAI,ARUMBAKKAM
53P,7,ARUMBAKKAM,NERKUNDRAM
53P,8,NERKUNDRAM,MADURAVOYAL
53P,9,MADURAVOYAL,VAANAGARAM
53P,10,VAANAGARAM,VELAPPANCHAVADI
53P,11,VELAPPANCHAVADI,KUMUNANCHAVADI
53P,12,KUMUNANCHAVADI,MANGADU
53P,13,MANGADU,PATTUR
53P,14,PATTUR,53P
53S,1,M.G.R.KOYAMBEDU,KOYAMBEDU P.S
53S,2,KOYAMBEDU P.S,KOYAMBEDU MARKET
53S,3,KOYAMBEDU MARKET,NERKUNDRAM
53S,4,NERKUNDRAM,MADURAVOYAL
53S,5,MADURAVOYAL,VAANAGARAM
53S,6,VAANAGARAM,VELAPPANCHAVADI
53S,7,VELAPPANCHAVADI,THIRUVERKADU
53S,8,THIRUVERKADU,SUNDARASOZHAPURAM
53S,9,SUNDARASOZHAPURAM,PARUTHIPATTU RD. JN.
53S,10,PARUTHIPATTU RD. JN.,METTUPALAYAM
53S,11,METTUPALAYAM,AYALCHERY
53S,12,AYALCHERY,ANAICUTCHE
53S,13,ANAICUTCHE,THANDARAI
53S,14,THANDARAI,PATTABIRAM
53S,15,PATTABIRAM,53S
54,1,BROADWAY,M.G.R.CENTRAL
54,2,M.G.R.CENTRAL,P.OR & SONS
54,3,P.OR & SONS,T.V.S
54,4,T.V.S,D.M.S
54,5,D.M.S,S.H.B
54,6,S.H.B,SAIDAPET
54,7,SAIDAPET,CONCORDE
54,8,CONCORDE,GUINDY R.S
54,9,GUINDY R.S,BUTT ROAD
54,10,BUTT ROAD,RAMAPURAM
54,11,RAMAPURAM,MUGALIVAKKAM
54,12,MUGALIVAKKAM,PORUR
54,13,PORUR,IYYAPPANTHANGAL
54,14,IYYAPPANTHANGAL,KUMUNANCHAVADI
54,15,KUMUNANCHAVADI,POONAMALLEE
54,16,POONAMALLEE,54
547,1,REDHILLS,PADIYANALLUR
547,2,PADIYANALLUR,SEMILIVARAM
547,3,SEMILIVARAM,SHOLAVARAM
547,4,SHOLAVARAM,KARANODAI
547,5,KARANODAI,PERIYAPALAYAM RD JN.
547,6,PERIYAPALAYAM RD JN.,PANJETTI
547,7,PANJETTI,THATCHUR ROAD JN
547,8,THATCHUR ROAD JN,NEW ROAD
547,9,NEW ROAD,PUDUVOYAL
547,10,PUDUVOYAL,PANAPAKKAM
547,11,PANAPAKKAM,AGARAM
547,12,AGARAM,ARANI
547,13,ARANI,KOSAVAMPETTAI
547,14,KOSAVAMPETTAI,ANJATHAMMAN KOIL
547,15,ANJATHAMMAN KOIL,PERIYAPALAYAM
547,16,PERIYAPALAYAM,547
547A,1,VALLALAR NAGAR,VYASARPADI
547A,2,VYASARPADI,SARMA NAGAR
547A,3,SARMA NAGAR,MOOLAKADAI
547A,4,MOOLAKADAI,MADHAVARAM
547A,5,MADHAVARAM,CYCLE SHOP
547A,6,CYCLE SHOP,KAVANGARAI
547A,7,KAVANGARAI,AAYURVEDA ASHRAMAM
547A,8,AAYURVEDA ASHRAMAM,REDHILLS
547A,9,REDHILLS,PADIYANALLUR
547A,10,PADIYANALLUR,SEMILIVARAM
547A,11,SEMILIVARAM,SHOLAVARAM
547A,12,SHOLAVARAM,KARANODAI
547A,13,KARANODAI,PERIYAPALAYAM RD JN.
547A,14,PERIYAPALAYAM RD JN.,PANJETTI
547A,15,PANJETTI,THATCHUR ROAD JN
547A,16,THATCHUR ROAD JN,JAIHIND INDUSTRIES
547A,17,JAIHIND INDUSTRIES,KEELMANI
547A,18,KEELMANI,AMIRTHANALLUR
547A,19,AMIRTHANALLUR,AKARAMBAKKAM
547A,20,AKARAMBAKKAM,THIRUNILAI
547A,21,THIRUNILAI,NEW AVENUE
547A,22,NEW AVENUE,ARANI
547A,23,ARANI,KOSAVAMPETTAI
547A,24,KOSAVAMPETTAI,ANJATHAMMAN KOIL
547A,25,ANJATHAMMAN KOIL,PERIYAPALAYAM
547A,26,PERIYAPALAYAM,547A
549,1,THIRUVANMIYUR,ADYAR DEPOT
549,2,ADYAR DEPOT,ADYAR B.S.
549,3,ADYAR B.S.,ENG.COLLEGE
549,4,ENG.COLLEGE,CONCORDE
549,5,CONCORDE,GUINDY R.S
549,6,GUINDY R.S,BUTT ROAD
549,7,BUTT ROAD,RAMAPURAM
549,8,RAMAPURAM,MUGALIVAKKAM
549,9,MUGALIVAKKAM,PORUR
549,10,PORUR,IYYAPPANTHANGAL
549,11,IYYAPPANTHANGAL,KUMUNANCHAVADI
549,12,KUMUNANCHAVADI,POONAMALLEE
549,13,POONAMALLEE,NAZARATHPET
549,14,NAZARATHPET,CHEMBARAMBAKKAM
549,15,CHEMBARAMBAKKAM,PAPPANCHATRAM
549,16,PAPPANCHATRAM,CHETTIPEDU
549,17,CHETTIPEDU,THANDALAM RD JN.
549,18,THANDALAM RD JN.,SIPCOT
549,19,SIPCOT,IRUNKATTUKOTTAI
549,20,IRUNKATTUKOTTAI,PENNALUR E.B.
549,21,PENNALUR E.B.,BEEMANTHANGAL
549,22,BEEMANTHANGAL,SRIPERUMBUDUR
549,23,SRIPERUMBUDUR,549
54B,1,SAIDAPET,CONCORDE
54B,2,CONCORDE,GUINDY R.S
54B,3,GUINDY R.S,BUTT ROAD
54B,4,BUTT ROAD,RAMAPURAM
54B,5,RAMAPURAM,MANAPAKKAM P.U.O
54B,6,MANAPAKKAM P.U.O,MANAPAKKAM VILLAGE
54B,7,MANAPAKKAM VILLAGE,KOLAPAKKAM
54B,8,KOLAPAKKAM,MURUGAN KOIL / GIRUGAMBAKKAM
54B,9,MURUGAN KOIL / GIRUGAMBAKKAM,PERIYAPANICHERI
54B,10,PERIYAPANICHERI,MOULIVAKKAM
54B,11,MOULIVAKKAM,PORUR
54B,12,PORUR,IYYAPPANTHANGAL
54B,13,IYYAPPANTHANGAL,54B
54C,1,POONAMALLEE,PARIVAKKAM
54C,2,PARIVAKKAM,KOLAPPANCHERY
54C,3,KOLAPPANCHERY,CHITTUKADU
54C,4,CHITTUKADU,ANNAMBEDU
54C,5,ANNAMBEDU,THANDARAI
54C,6,THANDARAI,PATTABIRAM
54C,7,PATTABIRAM,54C
54E,1,SAIDAPET,CONCORDE
54E,2,CONCORDE,GUINDY R.S
54E,3,GUINDY R.S,BUTT ROAD
54E,4,BUTT ROAD,RAMAPURAM
54E,5,RAMAPURAM,MUGALIVAKKAM
54E,6,MUGALIVAKKAM,PORUR
54E,7,PORUR,IYYAPPANTHANGAL
54E,8,IYYAPPANTHANGAL,KUMUNANCHAVADI
54E,9,KUMUNANCHAVADI,POONAMALLEE
54E,10,POONAMALLEE,VARADARAJA PURAM
54E,11,VARADARAJA PURAM,MEPPUR
54E,12,MEPPUR,54E
54FET,1,MYLAPORE,MANDAVELI
54FET,2,MANDAVELI,A.M.S.HOSPITAL
54FET,3,A.M.S.HOSPITAL,ADYAR B.S.
54FET,4,ADYAR B.S.,ENG.COLLEGE
54FET,5,ENG.COLLEGE,CONCORDE
54FET,6,CONCORDE,GUINDY R.S
54FET,7,GUINDY R.S,BUTT ROAD
54FET,8,BUTT ROAD,RAMAPURAM
54FET,9,RAMAPURAM,MOGALIVAKKAM / MARI AMMN KOIL
54FET,10,MOGALIVAKKAM / MARI AMMN KOIL,PORUR
54FET,11,PORUR,IYYAPPANTHANGAL
54FET,12,IYYAPPANTHANGAL,KUMUNANCHAVADI
54FET,13,KUMUNANCHAVADI,POONAMALLEE
54FET,14,POONAMALLEE,VARADARAJA PURAM
54FET,15,VARADARAJA PURAM,AGARAM MEL
54FET,16,AGARAM MEL,54FET
54G,1,BROADWAY,M.G.R.CENTRAL
54G,2,M.G.R.CENTRAL,P.OR & SONS
54G,3,P.OR & SONS,T.V.S
54G,4,T.V.S,D.M.S
54G,5,D.M.S,S.H.B
54G,6,S.H.B,SAIDAPET
54G,7,SAIDAPET,CONCORDE
